Stim_images,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,eye_recoed_start.started,eye_recoed_start.stopped,polygon.started,polygon.stopped,roi.numLooks,roi.timesOn,roi.timesOff,Grid_2.started,high_grid_square1_2.started,high_grid_square2_2.started,high_grid_square3_2.started,high_grid_square4_2.started,high_grid_square5_2.started,high_grid_square6_2.started,high_grid_square7_2.started,high_grid_square8_2.started,high_grid_square9_2.started,high_grid_square10_2.started,high_grid_square11_2.started,high_grid_square12_2.started,high_grid_square13_2.started,high_grid_square14_2.started,high_grid_square15_2.started,high_grid_square16_2.started,dot1a.started,dot2a.started,dot3a.started,dot4a.started,dot5a.started,dot6a.started,dot7a.started,dot8a.started,dot9a.started,dot10a.started,dot11a.started,dot12a.started,dot13a.started,dot14a.started,dot15a.started,dot16a.started,roi_3.started,Grid_2.stopped,high_grid_square1_2.stopped,high_grid_square2_2.stopped,high_grid_square3_2.stopped,high_grid_square4_2.stopped,high_grid_square5_2.stopped,high_grid_square6_2.stopped,high_grid_square7_2.stopped,high_grid_square8_2.stopped,high_grid_square9_2.stopped,high_grid_square10_2.stopped,high_grid_square11_2.stopped,high_grid_square12_2.stopped,high_grid_square13_2.stopped,high_grid_square14_2.stopped,high_grid_square15_2.stopped,high_grid_square16_2.stopped,dot1a.stopped,dot2a.stopped,dot3a.stopped,dot4a.stopped,dot5a.stopped,dot6a.stopped,dot7a.stopped,dot8a.stopped,dot9a.stopped,dot10a.stopped,dot11a.stopped,dot12a.stopped,dot13a.stopped,dot14a.stopped,dot15a.stopped,dot16a.stopped,roi_3.stopped,roi_3.numLooks,roi_3.timesOn,roi_3.timesOff,polygon2.started,polygon2.stopped,image_2.started,image_2.stopped,grid.started,sq1.started,sq2.started,sq3.started,sq4.started,sq5.started,sq6.started,sq7.started,sq8.started,sq9.started,sq10.started,sq11.started,sq12.started,sq13.started,sq14.started,sq15.started,sq16.started,dot1_2.started,dot2_2.started,dot3_2.started,dot4_2.started,dot16_2.started,dot15_2.started,dot14_2.started,dot12_2.started,dot13_2.started,dot11_2.started,dot9_2.started,dot10_2.started,dot8_2.started,dot7_2.started,dot6_2.started,dot5_2.started,key_resp.started,roi_2.started,key_resp.keys,key_resp.rt,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,image.started,image.stopped,Grid.started,high_grid_square1.started,high_grid_square2.started,high_grid_square3.started,high_grid_square4.started,high_grid_square5.started,high_grid_square6.started,high_grid_square7.started,high_grid_square8.started,high_grid_square9.started,high_grid_square10.started,high_grid_square11.started,high_grid_square12.started,high_grid_square13.started,high_grid_square14.started,high_grid_square15.started,high_grid_square16.started,dot1.started,dot2.started,dot3.started,dot4.started,dot5.started,dot6.started,dot7.started,dot8.started,dot9.started,dot10.started,dot11.started,dot12.started,dot13.started,dot14.started,dot15.started,dot16.started,roi.started,Grid.stopped,high_grid_square1.stopped,high_grid_square2.stopped,high_grid_square3.stopped,high_grid_square4.stopped,high_grid_square5.stopped,high_grid_square6.stopped,high_grid_square7.stopped,high_grid_square8.stopped,high_grid_square9.stopped,high_grid_square10.stopped,high_grid_square11.stopped,high_grid_square12.stopped,high_grid_square13.stopped,high_grid_square14.stopped,high_grid_square15.stopped,high_grid_square16.stopped,dot1.stopped,dot2.stopped,dot3.stopped,dot4.stopped,dot5.stopped,dot6.stopped,dot7.stopped,dot8.stopped,dot9.stopped,dot10.stopped,dot11.stopped,dot12.stopped,dot13.stopped,dot14.stopped,dot15.stopped,dot16.stopped,roi.stopped,etRecord.started,etRecord.stopped,participant,session,date,expName,psychopyVersion,frameRate,
FS/191.png,0,0,0,9,0,0,0,0,3.2400002965005115e-05,3.2400002965005115e-05,42.57264850000138,43.56717950000166,0,,,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,43.56717950000166,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,44.317162900002586,1,[0.5324627000009059],[0.7478589000020293],44.317162900002586,44.817256199999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
FS/191.png,0,0,0,9,1,0,1,0,,,,,0,,,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,44.817256199999974,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,45.56718750000073,1,[0.0006444000027840957],[0.7494392000007792],45.56718750000073,46.06540120000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
FS/191.png,0,0,0,9,2,0,2,0,,,,,0,,,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.06540120000136,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,46.81723989999955,1,[0.0006104000021878164],[0.7494798000006995],46.81723989999955,47.4080799000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
OS/OS48.jpg,0,1,1,4,0,0,0,0,,,50.76296590000129,51.76540450000175,1,[0.0007936000001791399],[0.7474524000026577],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,52.51710670000102,53.01532900000166,47.4080799000003,47.90042440000252,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,48.399043500001426,['right'],[0.7361660999958985],1,[0.000960600002144929],[0.7670056000024488],49.167478200000915,50.76296590000129,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,51.76540450000175,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,52.51710670000102,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
OS/OS48.jpg,0,1,1,4,1,0,1,0,,,,,1,[0.0006729999986418989],[0.7489537000001292],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,53.76698329999999,54.267070000001695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.01532900000166,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,53.76698329999999,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
OS/OS48.jpg,0,1,1,4,2,0,2,0,,,,,1,[0.0006939000013517216],[0.7514293999993242],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,55.01532650000081,55.53387010000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,54.267070000001695,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,55.01532650000081,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
FS/193.png,0,2,2,5,0,0,0,0,,,58.65342969999983,59.650503600001684,1,[0.0006489000006695278],[0.7482345999997051],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,60.400456100000156,60.898385899999994,55.53387010000006,56.015201300000626,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,56.51692250000269,['left'],[0.6511969999992289],1,[0.0008293000028061215],[0.38325390000318293],57.20048510000197,58.65342969999983,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,59.650503600001684,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,60.400456100000156,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
FS/193.png,0,2,2,5,1,0,1,0,,,,,1,[0.0007952000014483929],[0.46627360000275075],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,61.64866710000206,62.150071000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,60.898385899999994,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,61.64866710000206,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
FS/193.png,0,2,2,5,2,0,2,0,,,,,1,[0.0007528999994974583],[0.7497256999995443],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,62.90046550000261,63.43235579999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.150071000000025,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,62.90046550000261,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
OS/OS19.jpg,0,3,3,0,0,0,0,0,,,66.37239760000011,67.38356180000119,0,,,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,67.38356180000119,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,68.1317080000008,1,[0.0006267000026127789],[0.44669010000143317],68.1317080000008,68.63352719999966,63.43235579999964,63.919109800001024,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,64.4153370999993,['left'],[0.6719235999989905],1,[0.000961599998845486],[0.7016159999984666],65.11701800000083,66.37239760000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manasi_8,001,2023-07-11_16h26.33.199,visuospatial,2022.2.5,59.941113849270764,
