id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
3,254251.98268669998,0.199893000011798,254252.1825797,20,22,25,0.6149135309237264,0.5555278226082175 0.6519533249967832 0.7388838516242178 0.8230835252238847 0.9123276944414533 0.8601193678365439 0.9009645575629677 0.811357230490259 0.8382935712698756 0.6650726553430483 0.4950282861752965 0.3251620355543486 0.16048828219564912 -0.010480085901938862 -0.17518862519360323 -0.3402882978908118 -0.511968825595545 -0.5221315221419666 -0.6638238342658219 -0.7414450756763952 -0.8867491228577691 -0.8071602493389312 -0.7253128620074278 -0.6579635760163244 -0.5920639908840787,254251.98268669998 254251.9906497 254251.9985957 254252.0066377 254252.01466669998 254252.0226047 254252.0306087 254252.03866669998 254252.0466147 254252.0547127 254252.0625577 254252.0705807 254252.0786597 254252.0865667 254252.0946287 254252.1025877 254252.1106467 254252.1185737 254252.12657269998 254252.1344947 254252.1427267 254252.15057969998 254252.15861769998 254252.16650669998 254252.17455569998
4,254256.25061669998,0.21211100000073202,254256.46272769998,147,150,153,0.5462323563093474,0.509546887727453 0.6021394803200456 0.6947320729126383 0.79233334866573 0.8710631150522565 0.7784705224596642 0.6866511731972147 0.5940585806046219 0.5028491137940424 0.48394460816648116 0.4872266873774688 0.4521426576063782 0.2786756572808573 0.12132193379017767 -0.05217675633814877 -0.21716556439607498 -0.3761667602683465 -0.4497719290171314 -0.5344077264912509 -0.6141378243855663 -0.6987303257079946 -0.7273453107477829 -0.7137620367276937 -0.7153102361034507 -0.6426789962123983 -0.6052319586921663,254256.25061669998 254256.2586217 254256.2666017 254256.2746417 254256.2825957 254256.2906437 254256.29858069998 254256.3066597 254256.31458469998 254256.3226347 254256.3305927 254256.3392007 254256.3465667 254256.3546307 254256.3625827 254256.3707067 254256.3785807 254256.3865727 254256.3946347 254256.4026027 254256.4106387 254256.42264069998 254256.4306877 254256.4388997 254256.44665169998 254256.45462469998
5,254259.0505887,0.21991800001705997,254259.2705067,230,233,237,0.5966475506936334,0.5057595547551461 0.5983521473477387 0.6909447399403315 0.7852706466408896 0.8778632392334821 0.9597688735484077 1.0133919383489525 0.858370353625331 0.7657777610327385 0.6066260041828812 0.5140334115902885 0.34022891100162433 0.3175537226493804 0.15819818820181641 -0.011680568356637139 -0.18454197445334278 -0.3589174323494694 -0.5210078100246317 -0.6749048835584316 -0.6309627212195237 -0.7106741374728608 -0.6633842401849203 -0.7536716893682076 -0.6708261449946601 -0.6955489221512365 -0.6516017939171505 -0.589622058578021,254259.0505887 254259.05865669998 254259.0665517 254259.07462569998 254259.0826167 254259.09069369998 254259.0985957 254259.1067057 254259.1146367 254259.12260069998 254259.1305797 254259.1386447 254259.1466287 254259.1547247 254259.1625907 254259.17060369998 254259.1786357 254259.1865937 254259.19467969998 254259.2025487 254259.2106147 254259.2226797 254259.2305677 254259.2386057 254259.2465827 254259.2547077 254259.2626137
6,254260.76267169998,0.19188700002268888,254260.9545587,282,284,287,0.6259162371238339,0.5416152874628704 0.6407616039117178 0.7305201722515954 0.8214320352783909 0.9157853214829055 1.0037710158913222 1.0268371150932272 0.8749676435766747 0.782375050984082 0.5989677518187096 0.434442800351902 0.2665617376146844 0.10362819153073954 -0.06623401921984022 -0.2247498235635936 -0.38352416305406006 -0.5577190409523117 -0.7267377907898337 -0.7738714851995848 -0.7401419030980175 -0.8246851422853291 -0.7276943523155668 -0.6590891136748168 -0.5958771295702366,254260.76267169998 254260.7705597 254260.7785967 254260.78659469998 254260.7945997 254260.8026397 254260.8105917 254260.8186117 254260.8268567 254260.83458169998 254260.84266969998 254260.85055469998 254260.85869269999 254260.86657769998 254260.87469169998 254260.88258069998 254260.8906817 254260.8986027 254260.9065887 254260.9145677 254260.9226687 254260.93057569998 254260.9386397 254260.9465657
7,254264.51460169998,0.15196600000490434,254264.66656769998,393,395,398,0.5000001571488167,0.5564153830293481 0.6490079756219408 0.6655693477391227 0.6664952736650486 0.6783511342162468 0.684644610285662 0.6013120573316594 0.4338948235908175 0.26115745034473054 0.18414633574844774 0.006600986945245423 -0.1766718715154988 -0.36185705670068397 -0.5470422418858691 -0.5778864661189276 -0.5797383179707793 -0.6175639388074611 -0.6329286687240688 -0.6187190455859592,254264.51460169998 254264.5225477 254264.5304807 254264.5386797 254264.5468067 254264.5546417 254264.5625887 254264.5705897 254264.5787387 254264.58664569998 254264.5945897 254264.60258069998 254264.6106537 254264.61864469998 254264.6266137 254264.6345657 254264.6426987 254264.6506767 254264.6586257
8,254265.5066507,0.22383699999772944,254265.7304877,423,426,430,0.4850830947876213,0.5342126756906509 0.544142651975222 0.6367352445678145 0.725178410143831 0.8177710027364237 0.8826933641986281 0.7901007716060355 0.6975081790134432 0.5273811026825947 0.3657168252241845 0.273124232631592 0.3106257333599958 0.29434596640303073 0.36707860642648094 0.18281934716722165 0.013907824981860668 -0.15401970178353877 -0.3079757232072318 -0.3885507886875699 -0.4642540409324486 -0.38994691119446895 -0.3318963612153502 -0.4170982482842753 -0.4849740435480067 -0.6103639622329662 -0.7774354037353816 -0.6783543340628326 -0.6141151963603144,254265.5066507 254265.5145927 254265.52262469998 254265.5305527 254265.5386027 254265.5467907 254265.5547057 254265.5625837 254265.5705877 254265.5786097 254265.5866357 254265.5946017 254265.60258469998 254265.61059569998 254265.61860269998 254265.6266687 254265.63456469998 254265.6426077 254265.6506107 254265.6586487 254265.66655969998 254265.67462469998 254265.6826047 254265.6906077 254265.6985647 254265.7065367 254265.7146037 254265.72252769998
9,254267.6105717,0.2679889999853913,254267.8785607,486,490,494,0.377908928924821,0.5042187192117215 0.5663346815183798 0.6295026161347866 0.7051005778784594 0.7047833696006232 0.7479427735004361 0.5647510973727501 0.4503448549579931 0.33448254557717927 0.24188995298458663 0.3174645221332495 0.2248719295406569 0.2895075345226066 0.25717909002404993 0.16250021101907924 0.07840493385094661 0.08017784147886754 0.08520927518136732 0.1747407755848876 0.1392995281834734 0.1093218080906293 0.03529829751975004 -0.11597471299606281 -0.19016610446411072 -0.33687280331442343 -0.43995236128514137 -0.4249967535661837 -0.5060877413986417 -0.5374107966320594 -0.6671538414835546 -0.6585851085121562 -0.6138197464790186 -0.5766477485212592,254267.6105717 254267.6185467 254267.6266357 254267.6386457 254267.6465487 254267.6546717 254267.6626097 254267.67064169998 254267.6785737 254267.6865607 254267.6946387 254267.7025827 254267.7106757 254267.7185747 254267.7266337 254267.7346187 254267.74260169998 254267.75058269998 254267.7586647 254267.7666227 254267.7745677 254267.7824697 254267.7907427 254267.7986017 254267.8067177 254267.81454669998 254267.8226697 254267.8305707 254267.8385887 254267.8465347 254267.8545657 254267.8626497 254267.8706077
10,254269.9265767,0.1959859999769833,254270.12256269998,555,558,561,0.5544211756635303,0.5884308324508188 0.6787541492809946 0.7636773184082116 0.8476894305400371 0.909260294572853 0.7589533940090041 0.7723052913883708 0.6185458352744345 0.525953242681842 0.43336065008924946 0.4229079184093016 0.25257304834460137 0.0835908780983358 -0.08370406126069323 -0.2491809485751011 -0.41295055466204394 -0.5657053327734665 -0.5278913575790136 -0.6022315020866266 -0.5522760428884573 -0.630890143150428 -0.7112780169324799 -0.6946353926779197 -0.6193625797904454,254269.9265767 254269.9345867 254269.9425977 254269.9505777 254269.95861469998 254269.96662269998 254269.9786177 254269.9865567 254269.99453969998 254270.0025557 254270.0106017 254270.0186217 254270.0265507 254270.0345937 254270.0426127 254270.05057669998 254270.05855669998 254270.06657569998 254270.07460969998 254270.0825957 254270.0905437 254270.0985347 254270.1066467 254270.1145737
11,254272.3745937,0.16838700001244433,254272.5429807,628,630,633,0.4757436236456241,0.5212941855837271 0.5526788475950647 0.5900600653958691 0.621456294128714 0.7140633408476645 0.7759758664308608 0.7275998143592903 0.5482543611322824 0.3870195639812821 0.2136864091969737 0.038347828544454184 0.009522126807838524 -0.1756630583773466 -0.23458561452413818 -0.3038978565969714 -0.3686671683340201 -0.5530862682653835 -0.7229314199458708 -0.7127813601290173 -0.6318682314527793 -0.5871764149285562,254272.3745937 254272.3825987 254272.3906577 254272.3985407 254272.4066267 254272.4146457 254272.42270569998 254272.43069369998 254272.4386167 254272.44666669998 254272.45472069999 254272.46260569998 254272.4705867 254272.4785537 254272.48665469998 254272.49466169998 254272.5037557 254272.5105937 254272.5186567 254272.5266517 254272.5346207
12,254276.3266237,0.2201119999808725,254276.5467357,746,749,753,0.4976948404932655,0.5466179251843468 0.6392105177769395 0.6672792912250507 0.7376184234633681 0.6454294426190823 0.5528368500264896 0.572879034994417 0.628938284623174 0.708919389526688 0.5755605538165822 0.5470880263981128 0.4174402305973033 0.24443161649402576 0.0821253209931644 0.044353355927284746 -0.10536382047477179 -0.16863256696560353 -0.23820248470624866 -0.3712859234587956 -0.518719540811273 -0.6887620140743652 -0.6874536654546131 -0.6667216557686125 -0.6770459418586156 -0.6047965337630877 -0.5476746156057929 -0.5523736667103589,254276.3266237 254276.33462069998 254276.3426457 254276.3506287 254276.3586037 254276.36661569998 254276.3746557 254276.3826007 254276.39064169998 254276.3985607 254276.4067297 254276.4146207 254276.4226267 254276.43057169998 254276.4386417 254276.4466257 254276.45464769998 254276.46259369998 254276.47057069998 254276.4786527 254276.4866487 254276.4945827 254276.5025987 254276.5106217 254276.5227067 254276.5304727 254276.5387167
