Stim_images,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,eye_recoed_start.started,eye_recoed_start.stopped,polygon.started,polygon.stopped,roi.numLooks,roi.timesOn,roi.timesOff,Grid_2.started,high_grid_square1_2.started,high_grid_square2_2.started,high_grid_square3_2.started,high_grid_square4_2.started,high_grid_square5_2.started,high_grid_square6_2.started,high_grid_square7_2.started,high_grid_square8_2.started,high_grid_square9_2.started,high_grid_square10_2.started,high_grid_square11_2.started,high_grid_square12_2.started,high_grid_square13_2.started,high_grid_square14_2.started,high_grid_square15_2.started,high_grid_square16_2.started,dot1a.started,dot2a.started,dot3a.started,dot4a.started,dot5a.started,dot6a.started,dot7a.started,dot8a.started,dot9a.started,dot10a.started,dot11a.started,dot12a.started,dot13a.started,dot14a.started,dot15a.started,dot16a.started,roi_3.started,Grid_2.stopped,high_grid_square1_2.stopped,high_grid_square2_2.stopped,high_grid_square3_2.stopped,high_grid_square4_2.stopped,high_grid_square5_2.stopped,high_grid_square6_2.stopped,high_grid_square7_2.stopped,high_grid_square8_2.stopped,high_grid_square9_2.stopped,high_grid_square10_2.stopped,high_grid_square11_2.stopped,high_grid_square12_2.stopped,high_grid_square13_2.stopped,high_grid_square14_2.stopped,high_grid_square15_2.stopped,high_grid_square16_2.stopped,dot1a.stopped,dot2a.stopped,dot3a.stopped,dot4a.stopped,dot5a.stopped,dot6a.stopped,dot7a.stopped,dot8a.stopped,dot9a.stopped,dot10a.stopped,dot11a.stopped,dot12a.stopped,dot13a.stopped,dot14a.stopped,dot15a.stopped,dot16a.stopped,roi_3.stopped,roi_3.numLooks,roi_3.timesOn,roi_3.timesOff,polygon2.started,polygon2.stopped,image_2.started,image_2.stopped,grid.started,sq1.started,sq2.started,sq3.started,sq4.started,sq5.started,sq6.started,sq7.started,sq8.started,sq9.started,sq10.started,sq11.started,sq12.started,sq13.started,sq14.started,sq15.started,sq16.started,dot1_2.started,dot2_2.started,dot3_2.started,dot4_2.started,dot16_2.started,dot15_2.started,dot14_2.started,dot12_2.started,dot13_2.started,dot11_2.started,dot9_2.started,dot10_2.started,dot8_2.started,dot7_2.started,dot6_2.started,dot5_2.started,key_resp.started,roi_2.started,grid.stopped,sq1.stopped,sq2.stopped,sq3.stopped,sq4.stopped,sq5.stopped,sq6.stopped,sq7.stopped,sq8.stopped,sq9.stopped,sq10.stopped,sq11.stopped,sq12.stopped,sq13.stopped,sq14.stopped,sq15.stopped,sq16.stopped,dot1_2.stopped,dot2_2.stopped,dot3_2.stopped,dot4_2.stopped,dot16_2.stopped,dot15_2.stopped,dot14_2.stopped,dot12_2.stopped,dot13_2.stopped,dot11_2.stopped,dot9_2.stopped,dot10_2.stopped,dot8_2.stopped,dot7_2.stopped,dot6_2.stopped,dot5_2.stopped,key_resp.stopped,roi_2.stopped,key_resp.keys,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,image.started,image.stopped,key_resp.rt,Grid.started,high_grid_square1.started,high_grid_square2.started,high_grid_square3.started,high_grid_square4.started,high_grid_square5.started,high_grid_square6.started,high_grid_square7.started,high_grid_square8.started,high_grid_square9.started,high_grid_square10.started,high_grid_square11.started,high_grid_square12.started,high_grid_square13.started,high_grid_square14.started,high_grid_square15.started,high_grid_square16.started,dot1.started,dot2.started,dot3.started,dot4.started,dot5.started,dot6.started,dot7.started,dot8.started,dot9.started,dot10.started,dot11.started,dot12.started,dot13.started,dot14.started,dot15.started,dot16.started,roi.started,Grid.stopped,high_grid_square1.stopped,high_grid_square2.stopped,high_grid_square3.stopped,high_grid_square4.stopped,high_grid_square5.stopped,high_grid_square6.stopped,high_grid_square7.stopped,high_grid_square8.stopped,high_grid_square9.stopped,high_grid_square10.stopped,high_grid_square11.stopped,high_grid_square12.stopped,high_grid_square13.stopped,high_grid_square14.stopped,high_grid_square15.stopped,high_grid_square16.stopped,dot1.stopped,dot2.stopped,dot3.stopped,dot4.stopped,dot5.stopped,dot6.stopped,dot7.stopped,dot8.stopped,dot9.stopped,dot10.stopped,dot11.stopped,dot12.stopped,dot13.stopped,dot14.stopped,dot15.stopped,dot16.stopped,roi.stopped,etRecord.started,etRecord.stopped,participant,session,date,expName,psychopyVersion,frameRate,
FS/260.png,0,3,3,7,1,0,1,0,,,,,5,"[0.0007092999876476824, 0.04938499996205792, 0.2160914999549277, 0.41856379999080673, 0.518520699988585]","[0.016172499977983534, 0.1161380999838002, 0.38517729996237904, 0.4851813999703154, 0.7496723999502137]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,83.98159449995728,84.48160780000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.23311279999325,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,83.98159449995728,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/260.png,0,3,3,7,2,0,2,0,,,,,4,"[0.0006557999877259135, 0.4326010999502614, 0.5160685000009835, 0.7492826999514364]","[0.3656302999588661, 0.46576359996106476, 0.6323957999702543, 0.7492853999719955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,85.23310149996541,85.76733819994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,84.48160780000035,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,85.23310149996541,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/713.png,0,4,4,11,0,0,0,0,,,90.18480669998098,91.18288829998346,0,,,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.18288829998346,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,91.93296079995343,2,"[0.00062369997613132, 0.4819586999947205]","[0.4153488999581896, 0.49898219999158755]",91.93296079995343,92.43308499996783,85.76733819994843,86.24967900000047,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,86.7498167999438,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,88.24806939996779,None,5,"[0.050653899961616844, 0.1832227999693714, 0.7503476999700069, 1.0520244999788702, 1.1194102999870665]","[0.15016899997135624, 0.6832526999642141, 1.0170231999945827, 1.085709799954202, 1.4999772000010125]",88.24806939996779,90.18480669998098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/713.png,0,4,4,11,1,0,1,0,,,,,0,,,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,92.43308499996783,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,93.18288359994767,0,,,93.18288359994767,93.68295940000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/713.png,0,4,4,11,2,0,2,0,,,,,0,,,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,93.68295940000098,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,94.43288989999564,4,"[0.0007468999829143286, 0.5171376999933273, 0.6507569999666885, 0.7172941999742761]","[0.10059709998313338, 0.6340114999911748, 0.6838806999730878, 0.7507671999628656]",94.43288989999564,94.969903899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/93.png,0,5,5,0,0,0,0,0,,,98.66315469995607,99.66460729995742,0,,,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,99.66460729995742,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,100.4161842999747,2,"[0.0005389000289142132, 0.36360009998315945]","[0.33033680001972243, 0.7472238999907859]",100.4161842999747,100.91614089999348,94.969903899997,95.44791749998694,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,95.94792249996681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['left'],4,"[0.0006508000078611076, 0.6001286000246182, 0.73356690001674, 0.8670441000140272]","[0.1001300000352785, 0.665317100007087, 0.8338036999921314, 0.8839605000102893]",96.83281689998694,98.66315469995607,[0.8646272000623867],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/93.png,0,5,5,0,1,0,1,0,,,,,0,,,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,100.91614089999348,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,101.6685575999436,3,"[0.0007220999686978757, 0.6182197000016458, 0.7347529999678954]","[0.3993899999768473, 0.7016897999565117, 0.7519223999697715]",101.6685575999436,102.16613619995769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/93.png,0,5,5,0,2,0,2,0,,,,,0,,,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.16613619995769,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,102.91603819996817,4,"[0.0006041000015102327, 0.11608160001924261, 0.21600080002099276, 0.2827656000154093]","[0.08275619999039918, 0.14937619998818263, 0.24939309997716919, 0.41604939999524504]",102.91603819996817,103.44333989999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/41.png,0,6,6,14,0,0,0,0,,,107.61540249997051,108.61603219999233,2,"[0.0009733000188134611, 0.13236819999292493]","[0.09903280000435188, 0.3989479999872856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,109.3659768999787,109.866058399959,103.44333989999723,103.93261139997048,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,104.43295309995301,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,105.93128649995197,None,3,"[0.0010229000472463667, 0.15270600002259016, 1.0014150000060908]","[0.06740300002275035, 0.9347923000459559, 1.5017219000146724]",105.93128649995197,107.61540249997051,,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,108.61603219999233,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,109.3659768999787,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/41.png,0,6,6,14,1,0,1,0,,,,,4,"[0.0009074999834410846, 0.08292250003432855, 0.2810895000002347, 0.5999015999841504]","[0.016457299992907792, 0.24832359998254105, 0.31860880000749603, 0.6497961999848485]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,110.61588689999189,111.11588359996676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,109.866058399959,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,110.61588689999189,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
FS/41.png,0,6,6,14,2,0,2,0,,,,,4,"[0.0007350000087171793, 0.11640250001801178, 0.5163163000252098, 0.6830245000310242]","[0.016602300049271435, 0.1496913000009954, 0.6496785000199452, 0.7500129000400193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,111.86439759994391,112.39969789999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.11588359996676,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,111.86439759994391,,,AISHANI_1,001,2023-07-31_17h07.01.650,visuospatial,2022.2.5,60.79193654369602,
