Stim_images,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,eye_recoed_start.started,eye_recoed_start.stopped,polygon.started,polygon.stopped,Grid.started,high_grid_square1.started,high_grid_square2.started,high_grid_square3.started,high_grid_square4.started,high_grid_square5.started,high_grid_square6.started,high_grid_square7.started,high_grid_square8.started,high_grid_square9.started,high_grid_square10.started,high_grid_square11.started,high_grid_square12.started,high_grid_square13.started,high_grid_square14.started,high_grid_square15.started,high_grid_square16.started,dot1.started,dot2.started,dot3.started,dot4.started,dot5.started,dot6.started,dot7.started,dot8.started,dot9.started,dot10.started,dot11.started,dot12.started,dot13.started,dot14.started,dot15.started,dot16.started,roi.started,Grid.stopped,high_grid_square1.stopped,high_grid_square2.stopped,high_grid_square3.stopped,high_grid_square4.stopped,high_grid_square5.stopped,high_grid_square6.stopped,high_grid_square7.stopped,high_grid_square8.stopped,high_grid_square9.stopped,high_grid_square10.stopped,high_grid_square11.stopped,high_grid_square12.stopped,high_grid_square13.stopped,high_grid_square14.stopped,high_grid_square15.stopped,high_grid_square16.stopped,dot1.stopped,dot2.stopped,dot3.stopped,dot4.stopped,dot5.stopped,dot6.stopped,dot7.stopped,dot8.stopped,dot9.stopped,dot10.stopped,dot11.stopped,dot12.stopped,dot13.stopped,dot14.stopped,dot15.stopped,dot16.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,roi_3.numLooks,roi_3.timesOn,roi_3.timesOff,polygon2.started,polygon2.stopped,image_2.started,image_2.stopped,grid.started,sq1.started,sq2.started,sq3.started,sq4.started,sq5.started,sq6.started,sq7.started,sq8.started,sq9.started,sq10.started,sq11.started,sq12.started,sq13.started,sq14.started,sq15.started,sq16.started,dot1_2.started,dot2_2.started,dot3_2.started,dot4_2.started,dot16_2.started,dot15_2.started,dot14_2.started,dot12_2.started,dot13_2.started,dot11_2.started,dot9_2.started,dot10_2.started,dot8_2.started,dot7_2.started,dot6_2.started,dot5_2.started,key_resp.started,roi_2.started,key_resp.keys,key_resp.rt,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,image.started,image.stopped,Grid_2.started,high_grid_square1_2.started,high_grid_square2_2.started,high_grid_square3_2.started,high_grid_square4_2.started,high_grid_square5_2.started,high_grid_square6_2.started,high_grid_square7_2.started,high_grid_square8_2.started,high_grid_square9_2.started,high_grid_square10_2.started,high_grid_square11_2.started,high_grid_square12_2.started,high_grid_square13_2.started,high_grid_square14_2.started,high_grid_square15_2.started,high_grid_square16_2.started,dot1a.started,dot2a.started,dot3a.started,dot4a.started,dot5a.started,dot6a.started,dot7a.started,dot8a.started,dot9a.started,dot10a.started,dot11a.started,dot12a.started,dot13a.started,dot14a.started,dot15a.started,dot16a.started,roi_3.started,Grid_2.stopped,high_grid_square1_2.stopped,high_grid_square2_2.stopped,high_grid_square3_2.stopped,high_grid_square4_2.stopped,high_grid_square5_2.stopped,high_grid_square6_2.stopped,high_grid_square7_2.stopped,high_grid_square8_2.stopped,high_grid_square9_2.stopped,high_grid_square10_2.stopped,high_grid_square11_2.stopped,high_grid_square12_2.stopped,high_grid_square13_2.stopped,high_grid_square14_2.stopped,high_grid_square15_2.stopped,high_grid_square16_2.stopped,dot1a.stopped,dot2a.stopped,dot3a.stopped,dot4a.stopped,dot5a.stopped,dot6a.stopped,dot7a.stopped,dot8a.stopped,dot9a.stopped,dot10a.stopped,dot11a.stopped,dot12a.stopped,dot13a.stopped,dot14a.stopped,dot15a.stopped,dot16a.stopped,roi_3.stopped,grid.stopped,sq1.stopped,sq2.stopped,sq3.stopped,sq4.stopped,sq5.stopped,sq6.stopped,sq7.stopped,sq8.stopped,sq9.stopped,sq10.stopped,sq11.stopped,sq12.stopped,sq13.stopped,sq14.stopped,sq15.stopped,sq16.stopped,dot1_2.stopped,dot2_2.stopped,dot3_2.stopped,dot4_2.stopped,dot16_2.stopped,dot15_2.stopped,dot14_2.stopped,dot12_2.stopped,dot13_2.stopped,dot11_2.stopped,dot9_2.stopped,dot10_2.stopped,dot8_2.stopped,dot7_2.stopped,dot6_2.stopped,dot5_2.stopped,key_resp.stopped,roi_2.stopped,etRecord.started,etRecord.stopped,participant,session,date,expName,psychopyVersion,frameRate,
FS/471.png,0,0,0,11,0,0,0,0,8.549998165108263e-05,8.549998165108263e-05,38.72488210001029,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,39.72319640000933,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,40.47345319998567,3,"[0.2661781999922823, 0.5819747999776155, 0.6492231999873184]","[0.5153756999934558, 0.6153925999824423, 0.7152679999999236]",0,,,40.47345319998567,40.97179939999478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/471.png,0,0,0,11,1,0,1,0,,,,,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,40.97179939999478,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,41.723248800000874,2,"[0.0006587000098079443, 0.16872690001036972]","[0.06662080000387505, 0.7500412999943364]",0,,,41.723248800000874,42.22310549998656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/471.png,0,0,0,11,2,0,2,0,,,,,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.22310549998656,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,42.97330469998997,1,[0.00067559999297373],[0.7496464000141714],0,,,42.97330469998997,43.56612880001194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/231(1).png,0,1,1,3,0,0,0,0,,,55.373285999987274,56.3710596000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,[0.0010033000144176185],[0.515223300026264],57.12146590001066,57.62148050000542,43.56612880001194,44.05654779999168,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,44.55484600001364,['right'],[1.2129510000231676],1,[0.0008130999922286719],[1.2340929000056349],45.78969989999314,55.373285999987274,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,56.3710596000019,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,57.12146590001066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/231(1).png,0,1,1,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,[0.0006458999996539205],[0.36849809999694116],58.37094910000451,58.87092899999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,57.62148050000542,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,58.37094910000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/231(1).png,0,1,1,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,[0.0006859999848529696],[0.7501959999790415],59.6210226000112,60.15546199999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,58.87092899999698,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,59.6210226000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/43.png,0,2,2,8,0,0,0,0,,,65.03605379999499,66.03796749998583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,"[0.0006172999856062233, 0.06556129999808036]","[0.03231129999039695, 0.4656337999913376]",66.78942499999539,67.28759069999796,60.15546199999517,60.63970619998872,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,61.14219109999249,None,,1,[0.0006880000000819564],[1.4978651000128593],62.639452000003075,65.03605379999499,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.03796749998583,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,66.78942499999539,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,62.639452000003075,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/43.png,0,2,2,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,"[0.0008304000075440854, 0.6659335999866016]","[0.38230269998894073, 0.7494089999818243]",68.03771199999028,68.53921809999156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,67.28759069999796,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,68.03771199999028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
FS/43.png,0,2,2,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,[0.0007539999787695706],[0.7495915000035893],69.2894365999964,69.82000249999692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,68.53921809999156,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,69.2894365999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
OS/OS15.jpg,0,3,3,17,0,0,0,0,,,76.68356820000918,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,77.68735689998721,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,78.43923300001188,1,[0.0007842000050004572],[0.4989919999788981],0,,,78.43923300001188,78.93749549999484,69.82000249999692,70.30405470001278,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,70.80412799998885,['right'],[1.00328289999743],3,"[0.000846399983856827, 0.7330147999746259, 0.8000822000030894]","[0.699972100002924, 0.7664824999810662, 1.0332340000022668]",71.8374424999929,76.68356820000918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medhavi_1,001,2023-07-23_11h58.04.831,visuospatial,2022.2.5,60.03463998545739,
